kind,start_day,strength,peak_infectious,peak_day,cumulative_deaths,cumulative_infections,attack_rate,vaccinated
lockdown,70.0,0.075,118799.95548002662,124.0,8789.457555435343,878945.7555435345,0.8789457555435345,0.0
lockdown,70.0,0.15,101958.58394090692,128.0,8679.070818382945,867907.0818382924,0.8679070818382925,0.0
lockdown,70.0,0.225,94065.03884107809,142.0,8630.611026982679,863061.1026982648,0.8630611026982647,0.0
lockdown,70.0,0.3,95058.40672627122,151.0,8640.526005125928,864052.6005125936,0.8640526005125936,0.0
lockdown,70.0,0.375,100091.12726644242,159.0,8685.043687257812,868504.3687257805,0.8685043687257805,0.0
lockdown,70.0,0.45,106520.0502308882,167.0,8739.047039539104,873904.70395391,0.8739047039539101,0.0
lockdown,70.0,0.525,112644.53112976083,175.0,8787.582049316306,878758.2049316319,0.8787582049316319,0.0
lockdown,70.0,0.6,117651.7715127981,184.0,8825.460903886025,882546.0903886037,0.8825460903886038,0.0
lockdown,70.0,0.675,121445.28911873065,193.0,8852.845163756083,885284.5163756066,0.8852845163756067,0.0
lockdown,70.0,0.75,124114.67807922326,204.0,8871.826790080982,887182.6790080997,0.8871826790080997,0.0
lockdown,70.0,0.825,125998.84306623793,216.0,8884.72482909863,888472.482909863,0.888472482909863,0.0
lockdown,70.0,0.9,127254.70315288962,231.0,8893.463783401381,889346.3783401363,0.8893463783401363,0.0
lockdown,80.0,0.0,134503.70805828852,120.0,8941.076039269194,894107.603926919,0.894107603926919,0.0
lockdown,80.0,0.075,119309.20804981414,122.0,8740.683967612698,874068.3967612687,0.8740683967612687,0.0
lockdown,80.0,0.15,103129.41336808055,125.0,8549.85708505855,854985.7085058559,0.8549857085058559,0.0
lockdown,80.0,0.225,85996.04924509686,129.0,8408.328254608126,840832.8254608181,0.8408328254608182,0.0
lockdown,80.0,0.3,68113.81414393127,133.0,8352.227464303618,835222.7464303651,0.8352227464303651,0.0
lockdown,80.0,0.375,70376.92200073515,162.0,8383.559999433164,838355.9999433191,0.8383559999433191,0.0
lockdown,80.0,0.45,77736.9000747187,171.0,8467.620649885665,846762.0649885652,0.8467620649885652,0.0
lockdown,80.0,0.525,86998.10617260165,180.0,8563.904729326794,856390.4729326797,0.8563904729326797,0.0
lockdown,80.0,0.6,95938.24507510566,189.0,8648.38008042512,864838.0080425126,0.8648380080425125,0.0
lockdown,80.0,0.675,103427.84606711677,198.0,8713.471997345578,871347.1997345586,0.8713471997345585,0.0
lockdown,80.0,0.75,109151.34389337059,208.0,8760.326123477891,876032.6123477889,0.8760326123477888,0.0
lockdown,80.0,0.825,113331.79005964259,220.0,8792.945867974267,879294.5867974279,0.8792945867974279,0.0
lockdown,80.0,0.9,116315.58778332254,235.0,8815.420008178009,881542.0008178012,0.8815420008178012,0.0
lockdown,90.0,0.0,134503.70805828852,120.0,8941.076039269194,894107.603926919,0.894107603926919,0.0
lockdown,90.0,0.075,120689.88954740134,121.0,8715.677272339992,871567.7272339988,0.8715677272339988,0.0
lockdown,90.0,0.15,106071.17996560707,122.0,8464.969166159706,846496.9166159708,0.8464969166159708,0.0
lockdown,90.0,0.225,90831.17183627244,123.0,8214.715984829492,821471.5984829513,0.8214715984829513,0.0
lockdown,90.0,0.3,75314.84477486514,124.0,8015.4983746832695,801549.8374684452,0.8015498374684452,0.0
lockdown,90.0,0.375,60200.91654565838,123.0,7927.5110038774965,792751.1003886976,0.7927511003886976,0.0
lockdown,90.0,0.45,46993.90782336217,117.0,7969.636372581231,796963.6372591682,0.7969636372591682,0.0
lockdown,90.0,0.525,49509.56217992581,189.0,8096.1416728894,809614.1672892373,0.8096141672892373,0.0
lockdown,90.0,0.6,59527.9856350194,199.0,8244.456820011239,824445.6820011779,0.824445682001178,0.0
lockdown,90.0,0.675,69813.15645033336,209.0,8376.66633213187,837666.6332132012,0.8376666332132012,0.0
lockdown,90.0,0.75,78924.96332960857,219.0,8480.484068095857,848048.4068095898,0.8480484068095898,0.0
lockdown,90.0,0.825,86305.86608349942,231.0,8557.051205172462,855705.1205172485,0.8557051205172486,0.0
lockdown,90.0,0.9,91970.0086853285,245.0,8612.00220573863,861200.2205738645,0.8612002205738646,0.0
lockdown,100.0,0.0,134503.70805828852,120.0,8941.076039269194,894107.603926919,0.894107603926919,0.0
lockdown,100.0,0.075,123760.8193318024,120.0,8719.709556010075,871970.9556010062,0.8719709556010061,0.0
lockdown,100.0,0.15,112770.75134086926,119.0,8458.609869665255,845860.9869665256,0.8458609869665256,0.0
lockdown,100.0,0.225,101909.31048761508,118.0,8161.201692494292,816120.1692494329,0.8161201692494329,0.0
lockdown,100.0,0.3,91707.36188308937,116.0,7844.685963607728,784468.5963615995,0.7844685963615995,0.0
lockdown,100.0,0.375,83144.20588499444,113.0,7552.848256148781,755284.825715466,0.7552848257154661,0.0
lockdown,100.0,0.45,77493.3979136249,108.0,7363.857292478615,736385.7320053232,0.7363857320053232,0.0
lockdown,100.0,0.525,74450.11667977786,105.0,7346.642467866159,734664.255308572,0.7346642553085719,0.0
lockdown,100.0,0.6,72715.98553961446,104.0,7474.518917910268,747451.8957993252,0.7474518957993252,0.0
lockdown,100.0,0.675,71584.52788859063,103.0,7658.802978960567,765880.2986854616,0.7658802986854616,0.0
lockdown,100.0,0.75,70695.37971306863,103.0,7837.503571936434,783750.3573425208,0.7837503573425209,0.0
lockdown,100.0,0.825,70156.9352932954,102.0,7987.081949054187,798708.1949465742,0.7987081949465742,0.0
lockdown,100.0,0.9,69720.76360566309,102.0,8104.391181534308,810439.1181734848,0.8104391181734848,0.0
lockdown,110.0,0.0,134503.70805828852,120.0,8941.076039269194,894107.603926919,0.894107603926919,0.0
lockdown,110.0,0.075,129508.9104407416,119.0,8753.669811880736,875366.9811880741,0.8753669811880741,0.0
lockdown,110.0,0.15,125169.89897401896,117.0,8535.43147167957,853543.1471679576,0.8535431471679576,0.0
lockdown,110.0,0.225,121821.88225928303,116.0,8284.289768700319,828428.9768700332,0.8284289768700331,0.0
lockdown,110.0,0.3,119388.73794537265,114.0,8000.316459879923,800031.645988023,0.800031645988023,0.0
lockdown,110.0,0.375,117776.28258283211,113.0,7687.384456014631,768738.4456055629,0.7687384456055629,0.0
lockdown,110.0,0.45,116732.57378055535,113.0,7355.711630004892,735571.1635136288,0.7355711635136287,0.0
lockdown,110.0,0.525,115951.59877520692,112.0,7026.9310287323115,702693.1496337675,0.7026931496337675,0.0
lockdown,110.0,0.6,115429.27453044055,112.0,6746.9896686225975,674701.0636749951,0.674701063674995,0.0
lockdown,110.0,0.675,114905.65917193756,112.0,6605.468442490783,660572.3639893942,0.6605723639893941,0.0
lockdown,110.0,0.75,114403.21486595199,111.0,6663.020464251321,666359.8801255164,0.6663598801255164,0.0
lockdown,110.0,0.825,114256.28029280336,111.0,6828.330502683627,682875.1343053139,0.6828751343053139,0.0
lockdown,110.0,0.9,114109.09907370772,111.0,7004.989283584954,700521.7211516249,0.7005217211516249,0.0
lockdown,120.0,0.0,134503.70805828852,120.0,8941.076039269194,894107.603926919,0.894107603926919,0.0
lockdown,120.0,0.075,134503.70807162774,120.0,8807.986117381886,880798.6117381874,0.8807986117381874,0.0
lockdown,120.0,0.15,134503.70807567117,120.0,8661.082042579326,866108.2042579345,0.8661082042579344,0.0
lockdown,120.0,0.225,134503.708075741,120.0,8500.393144145435,850039.314414544,0.8500393144145441,0.0
lockdown,120.0,0.3,134503.7080756726,120.0,8326.559271362288,832655.9271362269,0.8326559271362269,0.0
lockdown,120.0,0.375,134503.70807573714,120.0,8140.936794649931,814093.679464996,0.814093679464996,0.0
lockdown,120.0,0.45,134503.7080755906,120.0,7945.681947838755,794568.1947839044,0.7945681947839044,0.0
lockdown,120.0,0.525,134503.70807559942,120.0,7743.719748311141,774371.9748316309,0.7743719748316309,0.0
lockdown,120.0,0.6,134503.7080754365,120.0,7538.595006426231,753859.5006508271,0.7538595006508271,0.0
