kind,start_day,strength,peak_infectious,peak_day,cumulative_deaths,cumulative_infections,attack_rate,vaccinated
vaccination,70.0,0.00583,83886.71058371007,119.0,6235.634936011293,623563.4936011288,0.6235634936011288,371972.01253302535
vaccination,70.0,0.00667,78202.97872487271,119.0,5883.319452060155,588331.9452060147,0.5883319452060146,408865.9476388773
vaccination,70.0,0.0075,73023.71593344634,118.0,5547.952808017249,554795.2808017257,0.5547952808017257,443441.9335464829
vaccination,70.0,0.00833,68176.76740138266,118.0,5226.274007070772,522627.4007070778,0.5226274007070778,476267.482977788
vaccination,70.0,0.00917,63672.59324504315,117.0,4915.532125357769,491553.21253577824,0.4915532125357782,507760.43775000254
vaccination,70.0,0.01,59542.15114831818,116.0,4623.808165829196,462380.81658291904,0.462380816582919,537192.1476387964
vaccination,80.0,0.0,134503.70805828852,120.0,8941.076039269194,894107.603926919,0.894107603926919,0.0
vaccination,80.0,0.00083,128680.25208884582,120.0,8634.448895921683,863444.889592168,0.863444889592168,69851.44883924957
vaccination,80.0,0.00167,123028.76067882868,119.0,8329.868932286716,832986.8932286723,0.8329868932286724,125289.95228382631
vaccination,80.0,0.0025,117776.58305404238,119.0,8035.058779209699,803505.8779209711,0.8035058779209712,170291.3077887073
vaccination,80.0,0.00333,112743.67265424543,119.0,7746.8147440337,774681.4744033711,0.7746814744033711,208890.29912788828
vaccination,80.0,0.00417,107866.38905018018,119.0,7462.23241354917,746223.2413549167,0.7462232413549167,243553.2305632285
vaccination,80.0,0.005,103321.51493555651,118.0,7188.504683975461,718850.4683975463,0.7188504683975463,274763.4002692944
vaccination,80.0,0.00583,99015.99027213675,118.0,6922.578454907423,692257.8454907429,0.692257845490743,303760.9571664864
vaccination,80.0,0.00667,94847.24758734913,118.0,6661.733926800594,666173.3926800605,0.6661733926800605,331363.95314916543
vaccination,80.0,0.0075,91005.96473281743,117.0,6412.470335274265,641247.0335274261,0.6412470335274261,357224.19318094733
vaccination,80.0,0.00833,87344.35801174957,117.0,6171.863795607385,617186.3795607398,0.6171863795607399,381866.66367323016
vaccination,80.0,0.00917,83853.74562031277,116.0,5937.349286156278,593734.9286156269,0.5937349286156269,405683.20595396764
vaccination,80.0,0.01,80609.85320359758,116.0,5714.624569682561,571462.456968256,0.571462456968256,428178.7496516287
vaccination,90.0,0.0,134503.70805828852,120.0,8941.076039269194,894107.603926919,0.894107603926919,0.0
vaccination,90.0,0.00083,131080.32030859494,120.0,8727.064138389798,872706.4138389796,0.8727064138389795,61586.72943450495
vaccination,90.0,0.00167,127790.44128903183,119.0,8515.799888682212,851579.9888682205,0.8515799888682205,107937.151852574
vaccination,90.0,0.0025,124697.70447723032,119.0,8312.401717965831,831240.1717965823,0.8312401717965823,143707.67742061015
vaccination,90.0,0.00333,121692.22319495659,119.0,8114.3907618702315,811439.0761870241,0.8114390761870242,173079.01180376584
vaccination,90.0,0.00417,118780.19195217424,118.0,7919.528194715631,791952.8194715612,0.7919528194715613,198548.22617060223
vaccination,90.0,0.005,116073.54842631944,118.0,7732.482053029852,773248.2053029856,0.7732482053029857,220897.87129713254
vaccination,90.0,0.00583,113440.92691902591,118.0,7550.908312033536,755090.8312033527,0.7550908312033526,241306.5713709104
vaccination,90.0,0.00667,110880.88358355906,117.0,7372.708112199537,737270.8112199554,0.7372708112199554,260528.1265722036
vaccination,90.0,0.0075,108515.83932763747,117.0,7202.09575263232,720209.5752632302,0.7202095752632303,278439.6122309521
vaccination,90.0,0.00833,106213.0124864133,117.0,7036.8717257819735,703687.172578198,0.703687172578198,295484.9511280868
vaccination,90.0,0.00917,103970.1107189806,116.0,6875.080976619542,687508.0976619542,0.6875080976619542,311988.19533753704
vaccination,90.0,0.01,101905.51444225597,116.0,6720.499867305367,672049.986730539,0.6720499867305391,327642.13498370716
vaccination,100.0,0.0,134503.70805828852,120.0,8941.076039269194,894107.603926919,0.894107603926919,0.0
vaccination,100.0,0.00083,133047.12418453346,120.0,8807.941706066034,880794.1706066049,0.8807941706066049,54289.12022976622
vaccination,100.0,0.00167,131631.35006613442,119.0,8677.26385376733,867726.3853767324,0.8677263853767324,92751.41028809629
vaccination,100.0,0.0025,130340.74940867673,119.0,8552.041728570763,855204.1728570799,0.8552041728570798,120615.47979680858
vaccination,100.0,0.00333,129069.40550677785,119.0,8430.585783605195,843058.5783605186,0.8430585783605186,142161.57950302225
vaccination,100.0,0.00417,127802.00580069219,119.0,8311.389396933226,831138.9396933247,0.8311389396933248,159889.00406781537
vaccination,100.0,0.005,126587.02358429207,118.0,8197.181192825625,819718.1192825626,0.8197181192825627,174807.90828633567
vaccination,100.0,0.00583,125482.62937739056,118.0,8086.413120733262,808641.3120733266,0.8086413120733266,188021.84907956177
vaccination,100.0,0.00667,124380.43752797272,118.0,7977.704683989633,797770.4683989633,0.7977704683989634,200209.28199583408
vaccination,100.0,0.0075,123306.43851412315,118.0,7873.538551448616,787353.8551448614,0.7873538551448613,211416.6902653712
vaccination,100.0,0.00833,122247.17464043286,118.0,7772.497762032052,777249.7762032053,0.7772497762032053,222002.6109245437
vaccination,100.0,0.00917,121264.53700595643,117.0,7673.318282345978,767331.8282345966,0.7673318282345967,232216.6276203245
vaccination,100.0,0.01,120334.82867392247,117.0,7578.261371734779,757826.137173477,0.757826137173477,241899.7006041674
vaccination,110.0,0.0,134503.70805828852,120.0,8941.076039269194,894107.603926919,0.894107603926919,0.0
vaccination,110.0,0.00083,134229.93371867604,120.0,8868.975869158776,886897.5869158801,0.88689758691588,48644.6324701126
vaccination,110.0,0.00167,133954.44060610776,120.0,8798.546636611447,879854.6636611463,0.8798546636611463,81168.22135954665
vaccination,110.0,0.0025,133683.77697216527,120.0,8731.320666413492,873132.066641349,0.873132066641349,103171.37593022236
vaccination,110.0,0.00333,133428.06543875998,119.0,8666.315271680694,866631.5271680717,0.8666315271680717,118969.97709892933
vaccination,110.0,0.00417,133213.86485255885,119.0,8602.666797694159,860266.6797694167,0.8602666797694167,131041.56895777257
vaccination,110.0,0.005,133003.26264702022,119.0,8541.781241500015,854178.1241499999,0.8541781241499999,140546.0910543053
vaccination,110.0,0.00583,132793.69618964338,119.0,8482.788616120459,848278.8616120445,0.8482788616120445,148520.33377611224
vaccination,110.0,0.00667,132582.6528407305,119.0,8424.91808899897,842491.8088998967,0.8424918088998967,155578.82172435435
vaccination,110.0,0.0075,132375.1511190644,119.0,8369.460918369796,836946.0918369798,0.8369460918369799,161884.40980756585
vaccination,110.0,0.00833,132168.66608319845,119.0,8315.637697040182,831563.7697040169,0.8315637697040169,167727.62463223867
vaccination,110.0,0.00917,131960.72208935,119.0,8262.753463364254,826275.346336424,0.826275346336424,173298.06051232453
vaccination,110.0,0.01,131756.2639568185,119.0,8211.997005535657,821199.7005535644,0.8211997005535644,178542.02435589986
vaccination,120.0,0.0,134503.70805828852,120.0,8941.076039269194,894107.603926919,0.894107603926919,0.0
