beta,infectious_period,latent_period,ifr,vaccination_rate,isolation_rate,initial_infected,peak_infectious,peak_day,cumulative_deaths,attack_rate
0.2548678933519961,9.816519836167302,3.297419196420611,0.009371780346648772,0.001203859474026022,0.057245046680757986,93.61871249939115,23268.54544157627,162.0,3516.4718729374745,0.3752191945252881
0.2182003186174081,8.363551190041877,6.676386447705047,0.01652443297398491,0.0020655467610695482,0.08237619883029967,92.5584222883102,92.5584222883102,0.0,20.979880875406014,0.0012696278842629894
0.22014861749125658,7.578461458196057,6.047012385203923,0.019543708946349436,0.0003367245242055711,0.009773114829830018,96.15404670490179,28910.794573962226,224.0,10018.509656228878,0.5126206996220299
0.34354937953303977,7.0431957935691365,4.365502270172714,0.011735183855416583,0.0018502921210661516,0.09569940063401691,53.335250171674986,1943.1782264272692,176.0,813.1194444262134,0.06928902473487078
0.42483572900927746,7.552037459835886,2.8060710799775532,0.017427781786356233,0.001969571222208043,0.01997467593988155,58.19129238618846,143771.72760999473,72.0,13616.568156639503,0.781313900045476
0.3889584560764888,5.125188003436619,3.929683005067505,0.018883461927302482,0.0049697614773026285,0.06821890691171627,18.60344459312453,83.1831241246583,80.0,40.3171750486629,0.0021350521002915642
0.34619927476848916,6.584658271244832,6.969317141143041,0.0051898621796605815,0.004291273950711475,0.022097467534443763,79.98373949964025,4253.673941789335,145.0,465.3858902741649,0.08967210961748533
0.3729584848055444,7.0506859740123,3.527033170261408,0.0022979176276266,0.0037341097128611262,0.06747056402586109,22.581061741881925,3861.774547298123,138.0,191.97781824172426,0.08354425586612872
0.5050806738682805,9.779673210523775,2.8424449504335727,0.013280128444058225,0.002833686494732788,0.06347253334622434,69.98065272622465,149296.79428759366,62.0,10302.905482110215,0.7758136922779495
0.5115150119566365,8.790211574165328,4.06231493597482,0.006741089995835998,0.002986707025283423,0.09260001779837754,27.492848092580406,65883.64361819674,91.0,4076.2636771053517,0.6046891051185009
0.3561001970277096,9.442255172596303,4.077026681852487,0.004051082829569573,0.0014913906230850501,0.08182885117991207,66.59552770292063,43183.74736904114,123.0,2184.195216204962,0.5391633072180443
0.5368537131024566,6.898251584041858,4.328636701157418,0.0030311981398839357,0.0019589347234990006,0.00357000373749782,56.329529249667246,177163.49258144622,66.0,2582.9293714255755,0.8521149895943375
